,DO,AZU,Azua,Azua,02,RL,1-3--6--,0307,,1827N 07044W,
,DO,BAN,Baní,Bani,,RL,1-3-----,0701,,1817N 07020W,
,DO,BRX,Barahona,Barahona,,AI,1--4----,9601,,,
,DO,BQL,Barcequillo,Barcequillo,21,RL,1-------,1401,,1826N 07002W,
,DO,BAV,Bavaro,Bavaro,18,RL,1-------,1501,,1843S 06827W,
,DO,BCC,Boca Chica,Boca Chica,,AI,1-------,9401,,,
,DO,BNO,Bonao,Bonao,28,RL,-----6--,1007,,1856N 07024W,
,DO,CBJ,Cabo Rojo,Cabo Rojo,,AI,1--4----,9401,,,
,DO,CDC,Casa de Campo,Casa de Campo,12,RL,1-------,1401,,1824N 06854W,
,DO,CAI,Catalina Island,Catalina Island,12,RL,1-------,1401,,1822N 06900W,
,DO,CAU,Caucedo,Caucedo,01,RL,1-3--6--,0401,,1825N 06938W,
,DO,CAL,Cayo Levantado,Cayo Levantado,20,RL,1-------,1401,,1912N 06919W,
,DO,LVC,Constanza,Constanza,13,RL,-----6--,0901,,1855N 07045W,
,DO,CTI,Cotuí,Cotui,24,RL,--3-----,1301,,1903N 07009W,
,DO,DAJ,Dajabón,Dajabon,,RL,--3-----,0607,,1933N 07142W,
,DO,EPS,El Portillo/Samana,El Portillo/Samana,20,RL,---4----,0907,,1920N 06930W,
,DO,EPI,Ensanche Piantini,Ensanche Piantini,32,RL,--3-----,1807,,1828N 06957W,
,DO,ESP,Esperanza,Esperanza,,RQ,------7-,1001,,1834N 07131W,
,DO,GAZ,Gaspar Hernandez,Gaspar Hernandez,09,RL,--3-----,1501,,1937S 07017W,
,DO,GYB,Guayubín,Guayubin,15,RL,-2------,1801,,1937S 07119W,
,DO,GRA,Guerra,Guerra,01,RL,-----6--,1007,,1833N 06942W,
,DO,GRB,Gurabo,Gurabo,25,RL,--3-----,1501,,1920S 07047W,
,DO,INA,Haina,Haina,,RL,1-------,1201,,1825N 06959W,
,DO,SDD,Hainamosa,Hainamosa,32,RL,-----6--,0901,,1831N 06950W,
,DO,HDY,Hato del Yaque,Hato del Yaque,,RQ,-----6--,1001,,1928N 07046W,
,DO,HAN,Hato Nuevo,Hato Nuevo,29,RL,--3-----,1607,,1847N 06943W,
,DO,JQB,Higuero,Higuero,01,RL,---4----,0907,,1834N 06959W,
,DO,HIG,Higüey,Higuey,21,RL,1-------,1401,,1827N 07016W,
,DO,JBC,Jarabacoa,Jarabacoa,13,RL,-----6--,1007,,1907N 07038W,
,DO,JIM,Jimaní,Jimani,,RL,--3-----,0212,,1829N 07151W,
,DO,JDL,Juan Dolio,Juan Dolio,,RL,-----6--,1007,,1825N 06925W,
,DO,LRM,La Romana,La Romana,,AI,1-------,9601,,,
,DO,LAV,La Vega,La Vega,,RL,------7-,1707,,1913N 07031W,
,DO,LCS,Las Calderas,Las Calderas,17,RL,-----6--,1007,,1813N 07030W,
,DO,SLT,Las Terrenas,Las Terrenas,20,RL,--3-----,1207,,1919N 06932W,
,DO,LCY,Licey,Licey,25,RQ,-----6--,1007,,1927N 07038W,
,DO,LAL,Los Alcarrizos,Los Alcarrizos,,RL,------7-,0901,,1831N 07010W,
,DO,LGY,Los Guayabos,Los Guayabos,17,RL,--3-----,1101,,1836N 07031W,
,DO,LPD,Los Prados,Los Prados,32,RL,--3-----,1101,,1828N 06957W,
,DO,LUP,Luperon,Luperon,18,RL,-----6--,1107,,1954N 07057W,
,DO,MAN,Manzanillo,Manzanillo,,RL,123-----,0701,,1942N 07145W,
,DO,MAO,Mao,Mao,27,RL,-----6--,0901,,1934N 07150W,
,DO,MTZ,Matanza,Matanza,25,RL,--3-----,1601,,1924N 07040W,
,DO,MCA,Moca,Moca,,RQ,-----6--,1007,,1923N 07031W,
,DO,MPT,Monte Plata,Monte Plata,29,RL,--3-----,1301,,1848N 06947W,
,DO,NAG,Nagua,Nagua,,RQ,-----6--,1001,,1923N 06950W,
,DO,NEI,Neiba,Neiba,03,RL,-23-----,1307,,1829N 07125W,
,DO,NGA,Nigua,Nigua,,RQ,-----6--,1007,,1822N 07003W,
,DO,OCO,Ocoa Bay,Ocoa Bay,,RL,1-------,1201,,1837N 07065W,
,DO,PLB,Palabe,Palabe,01,RL,--3-----,1101,,1829N 07004W,
,DO,PDR,Pedernales,Pedernales,,AI,1-------,9401,,,
,DO,PDB,Pedro Brand,Pedro Brand,01,RL,-----6--,1007,,1832N 07006W,
,DO,PIA,Piedra Blanca,Piedra Blanca,28,RL,--3-----,1501,,1850S 07018W,
,DO,PIL,Piloto,Piloto,15,RQ,-----6--,1001,,1936N 07112W,
,DO,PIM,Pimentel,Pimentel,,RL,-23--6--,0607,,1911N 07006W,
,DO,PUD,Puerto Duarte,Puerto Duarte,,RQ,0-------,9506,,,
,DO,PUO,Puerto Libertador,Puerto Libertador,,QQ,1-------,8103,,,
,DO,PAL,Puerto Palenque,Puerto Palenque,,RL,1-3-----,0701,,1814N 07009W,
,DO,POP,Puerto Plata,Puerto Plata,,AI,1-------,9601,,,
,DO,PVA,Puerto Viejo de Azua,Puerto Viejo de Azua,,RL,1-------,0212,,1820N 07050W,
,DO,PCN,Punta Cana,Punta Cana,22,RL,--3-----,1601,,1848N 07134W,
,DO,PUJ,Punta Cana Apt,Punta Cana Apt,,RL,--34----,0601,,1834N 06821W,
,DO,HAI,Rio Haina,Rio Haina,,QQ,1-------,8103,,,
