,GY,ANT,Adventure,Adventure,,RL,1-------,0901,,0705N 05829W,
,GY,AVE,Agricola Village,Agricola Village,DE,RL,-----6--,1107,,0628N 05810W,
,GY,AHL,Aishalton,Aishalton,,AI,---4----,0001,,,
,GY,NAI,Annai,Annai,,AI,---4----,0001,,,
,GY,BMJ,Baramita,Baramita,,AI,---4----,0001,,,
,GY,BAR,Bartica,Bartica,UD,RL,-----6--,1107,,0547N 05738W,
,GY,GFO,Bartica,Bartica,,AI,1--4----,9506,,,
,GY,BCG,Bemichi,Bemichi,,AI,---4----,0001,,,
,GY,BOU,Bourda,Bourda,DE,RL,--3-----,1101,,0649N 05809W,
,GY,CAY,Cayenne,Cayenne,,RL,--3-----,1801,,0456N 05219W,
,GY,DMD,Diamond,Diamond,ES,RL,--3-----,1801,,0643N 05811W,
,GY,EKE,Ekereku,Ekereku,,AI,---4----,0001,,,
,GY,GUY,Enmore,Enmore,DE,RL,--3-----,1301,,0646N 05759W,
,GY,EVR,Everton,Everton,DE,RQ,1-3--6--,0701,,0655N 05820W,
,GY,GEO,Georgetown,Georgetown,,AI,1--45---,9601,,,
,GY,IMB,Imbaimadai,Imbaimadai,,AI,---4----,0001,,,
,GY,KAI,Kaieteur,Kaieteur,,AI,---4----,0001,,,
,GY,KAR,Kamarang,Kamarang,,AI,---4----,0001,,,
,GY,KRM,Karanambo,Karanambo,,AI,---4----,0001,,,
,GY,KRG,Karasabai,Karasabai,,AI,---4----,0001,,,
,GY,KTO,Kato,Kato,,AI,---4----,0001,,,
,GY,KKG,Konawaruk,Konawaruk,,AI,---4----,0001,,,
,GY,KPG,Kurupung,Kurupung,,AI,---4----,0001,,,
,GY,LTM,Lethem,Lethem,,AI,---4----,0001,,,
,GY,LDN,Linden,Linden,,RL,1-------,0101,,0600N 05817W,
,GY,LUB,Lumid Pau,Lumid Pau,,AI,---4----,0001,,,
,GY,USI,Mabaruma,Mabaruma,,AI,---4----,0001,,,
,GY,MKZ,Mackenzie,Mackenzie,,RL,-23--6--,0607,,0600N 05817W,
,GY,MHA,Mahdia,Mahdia,,AI,---4----,0001,,,
,GY,VEG,Maikwak,Maikwak,,AI,---4----,0001,,,
,GY,MWJ,Matthews Ridge,Matthews Ridge,,AI,---4----,0001,,,
,GY,MYM,Monkey Mountain,Monkey Mountain,,AI,---4----,0001,,,
,GY,NAM,New Amsterdam,New Amsterdam,,AI,1--4----,0001,QSX,,
,GY,OGL,Ogle,Ogle,,AI,---4----,0001,,,
,GY,ORJ,Orinduik,Orinduik,,AI,---4----,0001,,,
,GY,PMT,Paramakotoi,Paramakotoi,,AI,---4----,0001,,,
,GY,PRR,Paruima,Paruima,,AI,---4----,0001,,,
,GY,PIQ,Pipillipai,Pipillipai,,AI,---4----,0001,,,
,GY,PKM,Port Kaituma,Port Kaituma,,AI,---4----,0001,,,
,GY,ROS,Rosignol,Rosignol,MA,RL,-----6--,1201,,0617N 05732W,
,GY,SDC,Sandcreek,Sandcreek,,AI,---4----,0001,,,
,GY,SKM,Skeldon,Skeldon,,AI,---4----,0001,,,
,GY,THI,Thimery,Thimery,,AI,----5---,9805,,,
