,PL,JNO,"Janów, Katowice","Janow, Katowice",SL,RL,--3-----,0901,,5015N 01905E,
,PL,JAI,"Jasieniec, Grojec","Jasieniec, Grojec",MZ,RL,--3-----,0901,,5150N 02056E,
,PL,KZN,"Kozmin, Krotoszyn","Kozmin, Krotoszyn",WP,RL,-23--6--,0901,,5149N 01727E,
,PL,PNI,"Panki, Janów","Panki, Janow",SL,RL,--3-----,0901,,5053N 01845E,
,PL,SLE,"Slubice, Mazowieckie","Slubice, Mazowieckie",14,RL,--3-----,1401,,5222N 01957E,
,PL,SLU,"Slubice, Lubuskie","Slubice, Lubuskie",08,RL,-23-----,1401,,5221N 01435E,
,PL,SCN,"Sulecin, Gorzow","Sulecin, Gorzow",08,RL,--3-----,0501,,5226N 01506E,
,PL,WGC,"Wegrzce, Zielonki","Wegrzce, Zielonki",MA,RL,--3-----,0901,,5007N 01958E,
,PL,ADJ,Adamów,Adamow,06,RL,--3-----,1401,,5116N 02306E,
,PL,ALB,Albigowa,Albigowa,18,RL,--3-----,1301,,5001N 02214E,
,PL,ALK,Aleksandrów Kujawski,Aleksandrow Kujawski,,RL,--3-----,0212,,5252N 01841E,
,PL,AWL,Aleksandrów Lodzki,Aleksandrow Lodzki,10,RL,--3--6--,0507,,5149N 01918E,
,PL,AWN,Alwernia,Alwernia,MA,RL,--3-----,0901,,5004N 01932E,
,PL,AND,Andrespol,Andrespol,10,RQ,--3-----,0907,,5143N 01938E,
,PL,ADC,Andrychów,Andrychow,,RL,--3-----,0201,,4951N 01920E,
,PL,AUG,Augustów,Augustow,20,RL,-23-----,1401,,5351N 02300E,
,PL,BMS,Babimost,Babimost,08,RL,-234----,0701,,5210N 01550E,
,PL,BBW,Baborow,Baborow,16,RL,--3-----,1601,,5010N 01800E,
,PL,BBO,Baboszewo,Baboszewo,14,RL,--3-----,1107,,5241N 02016E,
,PL,BWE,Backowice,Backowice,26,RL,--3-----,0701,,5048N 02114E,
,PL,BLI,Balice,Balice,MA,RQ,--3-----,0901,,5005N 01948E,
,PL,BNO,Banino,Banino,,RQ,--3-----,0101,,,
,PL,BNH,Baniocha,Baniocha,,RQ,--3--6--,0607,,5201N 02107E,
,PL,BAW,Baranow,Baranow,06,RL,--3-----,1207,,5134N 02209E,
,PL,BAO,Baranowo,Baranowo,14,RL,--3-----,0701,,5310N 02118E,
,PL,BNW,Baranowo,Baranowo,30,RL,--3-----,1107,,5226N 01647E,
,PL,BRC,Barcin,Barcin,04,RL,--3-----,0901,,5285N 01794E,
,PL,BCO,Barczewo,Barczewo,28,RL,-23-----,0701,,5350N 02042E,
,PL,BLK,Barlinek,Barlinek,,RL,--3-----,0201,,5259N 01512E,
,PL,BAR,Bartoszyce,Bartoszyce,,RQ,--3-----,9501,,,
,PL,BAT,Batorowo,Batorowo,30,RL,--3-----,1701,,5225N 01643E,
,PL,PBD,Bedzin,Bedzin,,RL,--3-----,0307,,5019N 01907E,
,PL,BTW,Belchatów,Belchatow,,RL,--3-----,0201,,5122N 01923E,
,PL,BCN,Belecin,Belecin,30,RL,--3-----,1601,,5212N 01600E,
,PL,BKL,Belk,Belk,24,RL,--3-----,1801,,5008N 01843E,
,PL,BDZ,Belsk Duzy,Belsk Duzy,14,RL,-23-----,0701,,5150N 02049E,
,PL,BEC,Belzec,Belzec,06,RL,--3-----,1301,,5023N 02326E,
,PL,BET,Bestwina,Bestwina,SL,RL,--3-----,0901,,4953N 01903E,
,PL,BEZ,Bezledy,Bezledy,WN,RQ,--3-----,0901,,5419S 02043E,
,PL,BEL,Bełżyce,Bełżyce,,RL,--3-----,0212,,5111N 02217E,
,PL,BDK,Biadki,Biadki,30,RL,--3-----,1607,,5141N 01733E,
,PL,BID,Biadoliny,Biadoliny,,RQ,--3-----,0607,,4959N 02045E,
,PL,BDU,Biala Druga,Biala Druga,10,RL,--3-----,1501,,5116N 01827E,
,PL,BIN,Biala Nizna,Biala Nizna,12,RL,--3-----,1707,,4938N 02059E,
,PL,BAP,Biala Podlaska,Biala Podlaska,,RL,--3-----,0201,,5202N 02308E,
,PL,BRW,Biala Rawska,Biala Rawska,14,RL,--3-----,1301,,5148N 02029E,
,PL,BZO,Bialaczów,Bialaczow,,RL,--3--6--,0601,,5118N 02018E,
,PL,BAB,Biale Blota,Biale Blota,04,RL,-23-----,0701,,5306N 01756E,
,PL,BTS,Bialka Tatrzanska,Bialka Tatrzanska,MA,RQ,--3-----,0901,,,
,PL,BLB,Bialobrzegi,Bialobrzegi,14,RL,--3-----,1601,,5139N 02057E,
,PL,BOG,Bialogard,Bialogard,32,RL,-23-----,0701,,5401N 01559E,
,PL,BII,Bialosliwie,Bialosliwie,WP,RL,--3-----,0901,,5310N 01712E,
,PL,BIL,Bialy Lug,Bialy Lug,14,RL,--3-----,1301,,5125N 02139E,
,PL,BIA,Bialystok,Bialystok,,RQ,--3-----,9501,,,
,PL,BZY,Bidziny,Bidziny,SK,RL,--3-----,0901,,5051N 02138E,
,PL,BEN,Bielany,Bielany,24,RL,-23-----,1701,,4957N 01912E,
,PL,BYW,Bielany Wroclawskie,Bielany Wroclawskie,,RL,--3-----,0201,,5102N 01658E,
,PL,BLW,Bielawa,Bielawa,02,RL,--3-----,1401,,5041N 01637E,
,PL,BEK,Bielinek,Bielinek,32,AA,1-------,1407,,5256N 01409E,
,PL,2KS,Bieliny,Bieliny,26,RL,--3-----,1601,,5051N 02054E,
,PL,BSK,Bielsk,Bielsk,14,RL,--3-----,1107,,5240N 01948E,
,PL,BLS,Bielsk Podlaski,Bielsk Podlaski,,RQ,--3-----,9705,,,
,PL,BIB,Bielsko-Biala,Bielsko-Biala,24,RL,--3-----,1601,,4949N 01902E,
,PL,BWP,Bieniewo-Parcela,Bieniewo-Parcela,14,RL,--3-----,1701,,5212N 02029E,
,PL,BKK,Bienkowka,Bienkowka,12,RL,--3-----,1601,,4947N 01945E,
,PL,BNK,Biernatki,Biernatki,30,RL,--3-----,1601,,5214N 01707E,
,PL,BIE,Bierun,Bierun,24,RQ,--3-----,0907,,5005N 01905E,
,PL,BST,Bierun Stary,Bierun Stary,,RL,-23-----,0601,,5006N 01906E,
,PL,BRT,Bierutów,Bierutow,02,RL,-23-----,0701,,5107N 01733E,
,PL,BIR,Bierwce,Bierwce,14,RL,--3-----,1707,,5134N 02110E,
,PL,BKZ,Biesiekierz,Biesiekierz,32,RL,--3-----,1407,,5408N 01602E,
,PL,BIC,Bilcza,Bilcza,26,RL,--3-----,1801,,5047N 02037E,
,PL,BOJ,Bilgoraj,Bilgoraj,06,RL,-23-----,0701,,5032N 02244E,
,PL,BZA,Bircza,Bircza,18,RL,--3-----,1807,,4941N 02229E,
,PL,BKW,Biskupice,Biskupice,WP,RQ,--3-----,0901,,,
,PL,BKP,Biskupice Podgórne,Biskupice Podgorne,02,RL,--3-----,1301,,5101N 01653E,
,PL,BIK,Biskupiec,Biskupiec,WN,RQ,--3-----,0901,,,
,PL,BHW,Blachownia,Blachownia,SL,RQ,--3-----,0901,,5047N 01858E,
,PL,BLA,Blaszki,Blaszki,LD,RL,--3-----,0901,,5165N 01843E,
,PL,BLE,Bledów,Bledow,14,RL,--3-----,0407,,5147N 02042E,
,PL,BLO,Blonie,Blonie,,RL,-23-----,0212,,5211N 02037E,
,PL,SBN,Blotnica,Blotnica,14,RL,--3-----,1707,,5133N 02059E,
,PL,BLC,Bobolice,Bobolice,32,RQ,--3-----,0901,,5357N 01636E,
,PL,MKK,Bobowa,Bobowa,12,RL,-----6--,1807,,4942N 02056E,
,PL,BOB,Bobrowniki,Bobrowniki,20,RL,--3-----,1107,,5307N 02353E,
,PL,BWO,Bobrowo,Bobrowo,04,RL,--3-----,0701,,5317N 01917E,
,PL,BCA,Bochnia,Bochnia,,RL,--3-----,9805,,,Tarnow
